27949;STUDIA GERMANICA GEDANENSIA;1230-6045;;;;;20;;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27950;Etnografia. Praktyki, Teorie, Doświadczenia;2392-0971;2543-9537;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27951;Porta Aurea;1234-1533;;;;;20;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27952;Edukacyjna Analiza Transakcyjna;2299-7466;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27953;Podstawy edukacji;2081-2264;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;
27954;Transfer. Reception studies;2451-3334;;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27955;Prace Naukowe Akademii im. Jana Długosza w Częstochowie. Edukacja Muzyczna;1895-8079;;;;;20;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27956;Artium Quaestiones;0239-202X;;;;;40;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27957;Baltic-Pontic Studies;1231-0344;;;;;40;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27958;Biuletyn Historii Wychowania;1233-2224;;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27959;Czasopismo Prawno-Historyczne;0070-2471;0070-2471;;;;40;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27960;Interdyscyplinarne Konteksty Pedagogiki Specjalnej;2300-391X;2300-391X;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27961;Kultura-Społeczeństwo-Edukacja;2300-0422;2300-0422;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;
27962;PRZEGLĄD PRAWA ROLNEGO;1897-7626;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27963;Society Register;2544-5502;2544-5502;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27964;Studia Rossica Posnaniensia;0081-6884;;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27965;Teologia i Moralność;1898-2964;2450-4602;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;x;;;;;;;;;;;x
27966;Studia edukacyjne;1233-6688;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27967;Yearbook of the Poznań Linguistic Meeting;2449-7525;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27968;BIODIVERSITY: RESEARCH AND CONSERVATION;1897-2810;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
27969;Forum Poetyki / Forum of Poetics;2451-1404;2451-1404;;;;40;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27970;POZNAŃSKIE STUDIA SLAWISTYCZNE;2084-3011;2450-2731;;;;20;;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27971;Folia Praehistorica Posnaniensia;0239-8524;2450-5846;;;;40;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27972;Studia Historiae Oeconomicae;0081-6485;2353-7515;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27973;Przegląd Politologiczny;1426-8876;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;
27974;Rocznik Integracji Europejskiej;1899-6256;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;
27975;ŚRODKOWOEUROPEJSKIE STUDIA POLITYCZNE;1731-7517;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;
27976;Ethics in Progress;2084-9257;2084-9257;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;
27977;Glottodidactica;0072-4769;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27978;Folia Scandinavica Posnaniensia;1230-4786;2299-6885;;;;20;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27979;Ruch Prawniczy, Ekonomiczny i Socjologiczny;0035-9629;2543-9170;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;x;x;;;;;;;;;;;
27980;Krakowskie Studia z Historii Państwa i Prawa;2084-4115;2084-4131;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27981;Principia. Pisma koncepcyjne z filozofii i socjologii teoretycznej;0867-5392;2084-3887;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27982;Studia z zakresu prawa pracy i polityki społecznej;1429-9585;2544-4654;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27983;Studia Religiologica - Zeszyty Naukowe Uniwersytetu Jagiellońskiego;2084-4077;;;;;70;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27984;Estetyka i Krytyka;1643-1243;2544-8242;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27985;Polska Myśl Pedagogiczna;2450-4572;2450-4564;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27986;Zeszyty Naukowe Uniwersytetu Jagiellońskiego, Prace Historyczne;0083-4351;2084-4069;;;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27987;Transformacje Prawa Prywatnego;1641-1609;1641-1609;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27988;PROBLEMY WSPÓŁCZESNEGO PRAWA MIĘDZYNARODOWEGO EUROPEJSKIEGO I PORÓWNAWCZEGO;1730-4504;1730-4504;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27989;PRZEGLĄD KULTUROZNAWCZY;1895-975X;2084-3860;;;;40;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27990;Piotrkowskie Zeszyty Historyczne;2081-2663;2449-738X;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27991;Almanach Historyczny;1642-4530;;;;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27992;Studia Filologiczne Uniwersytetu Jana Kochanowskiego;2300-5459;2450-0380;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27993;Studia Pedagogiczne. Problemy społeczne, edukacyjne i artystyczne;1730-6795;2449-8971;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27994;Studia Ecologiae et Bioethicae;1733-1218;;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
27995;Studia Philosophiae Christianae;0585-5470;;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27996;CHRZEŚCIJAŃSTWO, ŚWIAT, POLITYKA;1896-9038;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
27997;Forum Pedagogiczne;2083-6325;2449-7142;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27998;Zeszyty Prawnicze;1643-8183;2353-8139;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27999;Prawo Kanoniczne;0551-911X;2353-8104;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;
28000;PRZEGLĄD PEDAGOGICZNY;1897-6557;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
28001;Geography and Tourism;2449-9706;2449-9706;;;;20;;;;;;;;;;;;;;;;;;;x;x;;;;;;;x;;;;;;;;;;;;;;;;x;
28002;Szkoła – Zawód – Praca;2082-6087;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
28003;Acta Universitatis Lodzensis. Folia Archaeologica;0208-6034;2449-8300;;;;20;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28004;Acta Universitatis Lodziensis Folia Litteraria Rossica;1427-9681;2353-4834;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28005;Acta Universitatis Lodziensis Folia Sociologica;0208-600X;2353-4850;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
28006;Acta Universitatis Lodziensis, Folia Biologica et Oecologica;1730-2366;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
28007;Acta Universitatis Lodziensis. Folia Litteraria Polonica;1505-9057;2353-1908;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
28008;ACTA UNIVERSITATIS LODZIENSIS. FOLIA LITTERARIA ROMANICA;1505-9065;2449-8831;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28009;Acta Universitatis Lodziensis. Folia Philosophica. Ethica-Aesthetica-Practica;0208-6107;2353-9631;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28010;Acta Universitatis Lodziensis. Kształcenie Polonistyczne Cudzoziemców;0860-6587;2449-6839;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28011;Czytanie Literatury. Łódzkie Studia Literaturoznawcze;2299-7458;2449-8386;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28012;Eastern Review;1427-9657;2451-2567;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
28013;Logopaedica Lodziensia;2544-7238;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28014;Nauki o Wychowaniu. Studia Interdyscyplinarne;2450-4491;;;;;20;;x;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;
28015;Turyzm / Tourism;0867-5856;2080-6922;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;;;;;x;
28016;PRZEGLĄD SOCJOLOGII JAKOŚCIOWEJ;1733-8069;1733-8069;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;x;;;;;;;;;;;
28017;Zeszyty Cyrylo-Metodiańskie;2449-8297;2449-8297;;;;20;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28018;Annales Universitatis Mariae Curie-Skłodowska, Sectio AA, Chemia;0137-6853;2083-358X;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;
28019;Annales UMCS Sectio FF Philologiae;0239-426X;2449-853X;;;;20;x;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28020;Annales Universitatis Mariae Curie-Sklodowska, sectio N – Educatio Nova;2451-0491;2543-9340;;;;20;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;
28021;Annales Universitatis Mariae Curie-Skłodowska, sec.F;0239-4251;2083-361X;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28022;Lublin Studies in Modern Languages and Literature;0137-4699;2450-4580;;;;20;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28023;Res Historica;2082-6060;2449-8467;;;;70;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28024;Studia Białorutenistyczne;1898-0457;2449-8270;;;;20;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
28025;Etnolingwistyka. Problemy języka i kultury;0860-8032;2449-8335;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28026;Annales Universitatis Mariae Curie-Skłodowska, Sectio A, Mathematica;0365-1029;2083-7402;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
28027;Annales Universitatis Mariae Curie-Skłodowska. Sectio J, Paedagogia-Psychologia;0867-2040;2449-8521;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;
28028;LUBELSKI ROCZNIK PEDAGOGICZNY;0137-6136;2449-8327;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
28029;Annales UMCS, Sectio K: Politologia;1428-9512;2300-7567;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
28030;Annales Universitatis Mariae Curie-Sklodowska, sectio M – Balcaniensis et Carpathiensis;2450-6354;2543-9359;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
28031;Anuario Latinoamericano - Ciencias Políticas y Relaciones Internacionales;2392-0343;2449-8483;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;
28032;Wschód Europy. Studia humanistyczno-społeczne;2450-4866;;;;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;
28033;Studia Iuridica Lublinensia;1731-6375;2449-8289;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;
28034;Journal of Medical Science;2353-9798;2353-9801;;;;20;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
28035;Biuletyn Polskiej Misji Historycznej = Bulletin der Polnischen Historischen Mission;2083-7755;2391-792X;;;;20;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;
28036;DIALOGI POLITYCZNE. FILOZOFIA, SPOŁECZEŃSTWO, PRAWO;1730-8003;;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;
28037;Europa Orientalis. Studia z Dziejów Europy Wschodniej i Państw Bałtyckich;2081-8742;;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28038;Historia i Polityka;1899-5160;2391-7652;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;
28039;Journal of Positive Management;2083-103X;2392-1412;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
28040;Klio. Czasopismo poświęcone dziejom Polski i powszechnym;1643-8191;;;;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28041;Ordines Militares Colloquia Torunensia Historica. Yearbook for the Study of the Military Orders;0867-2008;2391-7512;;;;20;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
28042;PAEDAGOGIA CHRISTIANA;1505-6872;2451-1951;;;;20;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;x
28043;Prawo Budżetowe Państwa i Samorządu;2300-9853;2353-7086;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
28044;Przegląd Badań Edukacyjnych;1895-4308;2392-1544;;;;20;;x;x;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;x;;x;x;;x;;;;;;;;
28045;ROCZNIK ANDRAGOGICZNY;1429-186X;2391-7571;;;;20;;x;x;;;;;;;;;;;;;;;;x;;;;;;;;;;;;x;;x;x;;x;;;;;;;;
28046;Studi polacco-italiani di Toruń / Toruńskie studia polsko-włoskie;2083-1986;2391-7865;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
28047;Studia z Historii Filozofii;2083-1978;2391-775X;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28048;Teologia i Człowiek;1731-5638;2391-7598;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
28049;Torun International Studies;1689-8168;2391-7601;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;x;;x;;;;;;;;;;;;
28050;Studia Oecumenica;1643-2762;2391-940X;;;;40;;x;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;x;x;;;;;;;;x
28051;Studia Miejskie;2082-4793;2543-5302;;;;20;;;;;;;;x;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;
28052;Stylistyka;1230-2287;2545-1669;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28053;Pogranicze. Polish Borderlands Studies;2545-160X;2353-3781;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;;;
28054;Opolskie Studia Administracyjno-Prawne;1731-8297;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;x;;;;;;;;;
28055;Folia Historica Cracoviensia;0867-8294;2391-6702;;;;20;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28056;Logos i Ethos;0867-8308;2391-6834;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28057;Annales Universitatis Paedagogicae Cracoviensis, Studia Linguistica;2083-1765;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28058;Annales Universitatis Paedagogicae Cracoviensis, Studia Politologica;2081-3333;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;
28059;Annales Universitatis Paedagogicae Cracoviensis. Studia ad Didacticam Biologiae Pertinentia.;2083-7267;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
28060;Annales Universitatis Paedagogicae Cracoviensis. Studia ad Didacticam Litterarum Polonarum et Linguae Polonae;2082-0909;2450-5013;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;
28061;Annales Universitatis Paedagogicae Cracoviensis. Studia de Cultura;2083-7275;2391-4432;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
28062;Annales Universitatis Paedagogicae Cracoviensis. Studia Historicolitteraria;2081-1853;2300-5831;;;;20;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28063;Annales Universitatis Paedagogicae Cracoviensis. Studia Poetica;2353-4583;2449-7401;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28064;ARGUMENT: Biannual Philosophical Journal;2083-6635;2084-1043;;;;40;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28065;Labor et Educatio;2353-4745;2544-0179;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
28066;Przedsiębiorczość - Edukacja;2083-3296;2449-9048;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;x;;;x;;;;;;;;;;
28067;Res Gestae. Czasopismo Historyczne;2450-4475;2451-0068;;;;20;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
28068;De Securitate et Defensione. O Bezpieczeństwie i Obronności;2450-5005;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;x;;;;;;;;;;;;
28069;Siedleckie Zeszyty Komeniologiczne seria PEDAGOGIKA;2450-7245;;;;;20;;x;x;x;x;;x;;;;;;;;;;;;;;;;;;;;;;x;;;;x;x;;x;;;;;;;;x
28070;Zeszyty Naukowe Uniwersytetu Przyrodniczo-Humanistycznego w Siedlcach. Seria: Administracja i Zarządzanie;2082-5501;0000-0000;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;x;x;x;;;;;;;;;;;;
28071;Agronomy Science;2544-4476;2544-798X;;;;20;;;;;;;;;;;x;;;;;x;;;;;x;x;x;;x;;;;;;;;;;;;;;;x;x;;x;
28072;Acta Scientiarum Polonorum Seria Silvarum Colendarum Ratio et Industria Lignaria;1644-0722;2450-7997;;;;20;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
28073;Geomatics, Landmanagement and Landscape;2300-1496;;;;;20;;;;;;;;x;;;;;x;;;x;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
28074;Analecta Archaeologica Ressoviensia;2084-4409;;;;;20;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28075;Galicja. Studia i materiały;2450-5854;;;;;20;;x;x;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28076;Nierówności Społeczne a Wzrost Gospodarczy;1898-5084;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;x;;x;;;;;;;;;;;
28077;Tematy i Konteksty;2299-8365;;;;;20;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28078;UR JOURNAL OF HUMANITIES AND SOCIAL SCIENCES;2543-8379;;;;;20;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;;;
28079;ZESZYTY NAUKOWE UNIWERSYTETU RZESZOWSKIEGO SERIA PRAWNICZA;1730-3508;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
28080;Polityka i Społeczeństwo;1732-9639;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;
28081;Acta Iuris Stetinensis (Roczniki Prawnicze);2083-4373;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;x;;;;;;;;;
28082;Autobiografia. Literatura. Kultura. Media;2353-8694;;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28083;Central European Journal of Sport Sciences and Medicine;2300-9705;2353-2807;;;;20;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;
28084;Folia Oeconomica Stetinensia;1730-4237;1898-0198;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
28085;Przegląd Zachodniopomorski;0552-4245;2353-3021;;;;20;x;;x;;x;x;x;;;;;;;;;;;;;;;;;;;x;;;x;x;;;x;;;;;;;;;;;
28086;Przeszłość Demograficzna Polski;0079-7189;;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
28087;Studia Językoznawcze. Synchroniczne i diachroniczne aspekty badań polszczyzny;1730-4180;2353-3161;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28088;Studia Maritima;0137-3587;2353-303X;;;;20;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28089;Forum Lingwistyczne;2449-9587;2450-2758;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28090;International Journal of Research in E-learning;2451-2583;2543-6155;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
28091;Logopedia Silesiana;2300-5246;2391-4297;;;;20;;;;x;;;;;;;;;;;;;;x;;x;;;;;;;;;x;;;;;x;;x;;;;;;;;
28092;Narracje o Zagładzie;2450-4424;2451-2133;;;;20;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28093;Neophilologica. Etudes semantico-syntaxiques des langues romanes. Prace Naukowe Uniwersytetu Slaskiego w Katowicach;0208-5550;2353-088X;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28094;POSTSCRIPTUM POLONISTYCZNE;1898-1593;1898-1593;;;;20;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
28095;Prace Naukowe Uniwersytetu Śląskiego Romanica Silesiana;1898-2433;2353-9887;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28096;Problemy Prawa Prywatnego Międzynarodowego;1896-7604;2353-9852;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
28097;Studia Politicae Universitatis Silesiensis;1895-3492;2353-9747;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;x;x;;;;;;;;;;;;
28098;Zoophilologica. Polish Journal of Animal Studies;2451-3849;2451-3849;;;;20;;x;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;x;;;;x;;;;
28099;Średniowiecze Polskie i Powszechne;2080-492X;2353-9720;;;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28100;Acta Scientiarum Polonorum – Agricultura;1644-0625;2300-8504;;;;20;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;
28101;Eastern European Journal of Transnational Relations;2544-9214;2544-9737;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;x;;x;;x;;;;;;;;;;
28102;LINGUODIDACTICA;1731-6332;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28103;Miscellanea Historico-Iuridica;1732-9132;;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
28104;Optimum. Economic Studies;1506-7637;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
28105;Rocznik Teologii Katolickiej;1644-8855;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
28106;STUDIA WSCHODNIOSŁOWIAŃSKIE;1642-557X;;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28107;Crossroads. A Journal of English Studies;2300-6250;;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28108;ACTA POLONO-RUTHENICA;1427-549X;2450-0844;;;;20;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28109;Forum Teologiczne;1641-1196;2450-0836;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;x
